applicant_id,is_credible,credit_score,experience_years,criminal_record
6439,1,926,10,0
6440,1,443,3,0
6441,1,376,10,0
6442,1,226,4,0
6443,1,895,9,0
6444,1,147,1,1
6445,0,777,5,0
6446,1,308,2,0
6447,1,790,9,0
6448,1,958,2,0
6449,1,166,8,0
6450,1,191,3,0
6451,0,278,8,0
6452,1,411,7,0
6453,1,141,9,0
6454,1,769,10,0
6455,1,677,1,0
6456,1,744,4,0
6457,1,117,2,0
6458,1,372,8,0
6459,1,295,5,0
6460,1,149,1,0
6461,1,116,8,1
6462,1,806,2,1
6463,1,486,3,0
6464,1,450,10,0
6465,1,912,3,0
6466,1,669,5,0
6467,1,677,3,0
6468,1,587,6,0
6469,1,491,5,0
6470,1,952,1,0
6471,1,227,7,0
6472,0,865,2,0
6473,1,674,5,0
6474,1,599,10,0
6475,1,659,3,0
6476,0,809,9,0
6477,1,660,7,1
6478,1,708,1,1
6479,1,259,10,0
6480,1,400,6,0
6481,1,886,5,0
6482,1,579,10,0
6483,1,777,5,1
6484,1,289,4,0
6485,1,747,9,0
6486,1,769,8,0
6487,1,789,5,0
6488,1,489,6,0
6489,0,129,10,0
6490,0,894,8,0
6491,1,506,10,0
6492,1,622,3,0
6493,1,134,7,0
6494,1,785,2,0
6495,0,152,6,1
6496,1,779,8,1
6497,1,877,3,0
6498,1,585,7,0
6499,1,814,10,0
6500,1,991,6,0
6501,0,263,1,1
6502,1,552,9,0
6503,1,596,5,0
6504,1,881,7,0
6505,0,514,4,0
6506,1,644,7,0
6507,1,533,6,0
6508,1,182,7,0
6509,1,796,9,0
6510,1,215,6,1
6511,1,957,3,0
6512,0,411,3,0
6513,1,271,10,0
6514,1,240,9,0
6515,0,335,5,0
6516,1,490,2,0
6517,1,157,4,0
6518,1,394,2,0
6519,1,949,6,0
6520,1,934,2,0
6521,1,173,7,0
6522,1,200,10,0
6523,1,322,5,0
6524,1,687,2,0
6525,1,415,4,0
6526,1,529,3,1
6527,1,795,6,0
6528,1,122,8,0
6529,1,733,6,1
6530,1,726,6,0
6531,1,167,6,0
6532,1,982,5,0
6533,1,568,9,0
6534,1,572,1,0
6535,1,625,9,0
6536,1,731,5,0
6537,1,488,9,0
6538,1,352,7,0
6539,1,184,4,0
6540,1,246,7,0
6541,1,251,4,0
6542,0,233,3,0
6543,0,678,5,0
6544,1,134,10,0
6545,1,915,8,0
6546,1,318,5,0
6547,1,904,4,0
6548,1,189,5,1
6549,1,822,2,0
6550,1,106,7,1
6551,1,436,3,0
6552,1,500,3,0
6553,1,258,10,0
6554,1,317,10,0
6555,1,243,7,0
6556,1,143,6,0
6557,1,513,1,0
6558,1,981,1,0
6559,1,342,10,0
6560,1,920,1,0
6561,0,607,10,0
6562,1,932,9,0
6563,0,356,4,0
6564,1,487,1,0
6565,1,253,1,0
6566,1,640,4,0
6567,1,777,4,0
6568,1,187,3,0
6569,1,813,2,0
6570,1,322,5,0
6571,1,758,10,0
6572,1,615,1,0
6573,1,422,9,0
6574,1,627,9,1
6575,1,340,7,0
6576,0,373,6,0
6577,1,829,5,0
6578,1,665,7,0
6579,1,336,3,0
6580,0,316,8,0
6581,1,714,3,0
6582,1,287,6,0
6583,0,592,9,0
6584,1,145,2,0
6585,1,538,7,0
6586,1,572,3,0
6587,1,627,3,0
6588,1,388,8,1
6589,1,217,4,0
6590,1,982,2,0
6591,1,510,1,0
6592,1,973,7,0
6593,1,580,8,0
6594,1,579,3,1
6595,1,466,5,0
6596,1,279,5,0
6597,1,432,4,0
6598,1,780,4,0
6599,1,780,5,0
6600,1,549,5,1
6601,1,125,6,0
6602,1,759,5,0
6603,1,192,7,1
6604,1,534,10,0
6605,1,617,10,0
6606,0,875,7,0
6607,0,771,8,0
6608,1,217,10,0
6609,0,232,9,0
6610,1,375,1,0
6611,1,421,1,0
6612,1,154,10,0
6613,1,507,5,0
6614,1,669,3,0
6615,1,367,6,0
6616,0,432,7,0
6617,1,675,4,0
6618,1,648,6,0
6619,1,942,9,1
6620,1,507,5,0
6621,1,562,3,0
6622,1,760,2,0
6623,1,728,7,0
6624,1,749,7,0
6625,1,148,8,1
6626,0,795,8,0
6627,1,802,3,0
6628,1,377,3,0
6629,1,340,3,0
6630,1,671,3,0
6631,1,883,4,0
6632,1,387,9,0
6633,1,693,9,0
6634,1,969,6,0
6635,1,100,3,0
6636,1,510,3,0
6637,1,719,6,0
6638,0,929,9,0
6639,1,367,9,0
6640,0,229,8,0
6641,1,368,10,0
6642,1,800,8,0
6643,1,960,1,0
6644,1,281,3,0
6645,1,281,9,0
6646,1,465,5,0
6647,1,326,6,0
6648,1,888,1,1
6649,1,555,8,0
6650,0,351,7,0
6651,1,534,8,0
6652,1,250,4,0
6653,1,953,9,0
6654,1,814,6,0
6655,1,186,2,0
6656,1,879,6,0
6657,1,601,8,0
6658,1,512,8,0
6659,1,604,5,0
6660,1,406,4,0
6661,1,485,5,0
6662,1,906,6,0
6663,1,952,3,0
6664,0,770,10,0
6665,1,790,2,0
6666,1,413,1,0
6667,1,936,6,0
6668,1,765,4,0
6669,1,778,6,0
6670,1,312,7,0
6671,1,838,9,0
6672,1,917,7,0
6673,1,112,8,0
6674,1,914,10,0
6675,1,124,4,0
6676,1,135,5,0
6677,1,273,2,1
6678,1,689,5,0
6679,1,798,1,0
6680,1,823,1,0
6681,1,667,2,0
6682,1,447,5,0
6683,0,666,10,0
6684,1,396,1,0
6685,1,445,5,0
6686,0,868,9,0
6687,1,974,8,0
6688,1,805,1,0
6689,1,645,7,0
6690,1,385,2,0
6691,1,332,8,0
6692,1,312,5,0
6693,1,343,7,0
6694,0,849,7,0
6695,1,703,8,1
6696,1,300,4,0
6697,1,762,5,0
6698,1,728,6,0
6699,1,876,2,0
6700,1,864,1,0
6701,1,145,1,0
6702,1,289,1,0
6703,1,436,6,0
6704,1,842,5,1
6705,1,105,10,0
6706,1,769,1,0
6707,1,212,2,0
6708,1,470,5,0
6709,1,595,5,0
6710,0,232,5,0
6711,1,798,6,0
6712,1,746,3,0
6713,0,490,8,0
6714,0,579,7,0
6715,1,187,5,0
6716,1,907,9,0
6717,1,573,6,0
6718,1,500,10,0
6719,1,442,1,0
6720,1,372,2,0
6721,1,610,2,0
6722,1,451,7,0
6723,1,941,9,0
6724,0,977,9,0
6725,1,936,7,0
6726,1,637,4,0
6727,1,461,1,0
6728,1,909,6,0
6729,1,458,2,0
6730,1,887,5,0
6731,1,760,5,0
6732,1,356,9,0
6733,1,266,8,0
6734,1,203,10,0
6735,1,278,6,0
6736,1,370,9,1
6737,1,831,2,0
6738,1,675,1,0
6739,1,467,5,0
6740,0,527,10,0
6741,1,574,3,0
6742,1,615,4,0
6743,1,256,2,0
6744,1,323,7,0
6745,0,486,10,0
6746,1,778,6,0
6747,1,343,4,0
6748,1,782,10,0
6749,1,115,3,0
6750,1,518,6,0
6751,1,166,3,0
6752,1,263,10,0
6753,1,800,5,0
6754,1,564,5,0
6755,1,329,8,0
6756,1,747,8,0
6757,1,987,9,1
6758,1,266,3,0
6759,1,860,10,0
6760,1,957,6,0
6761,1,832,6,1
6762,1,713,5,0
6763,1,253,6,0
6764,1,733,9,1
6765,1,622,6,1
6766,1,834,5,0
6767,1,640,5,1
6768,1,970,4,0
6769,1,417,10,1
6770,1,968,4,0
6771,1,170,9,1
6772,1,813,10,0
6773,1,502,10,0
6774,1,985,7,0
6775,1,274,8,0
6776,1,697,2,0
6777,1,704,10,0
6778,1,417,6,0
6779,1,832,3,0
6780,0,494,9,1
6781,1,875,1,0
6782,1,241,9,0
6783,1,216,2,0
6784,0,247,9,0
6785,0,532,9,0
6786,1,581,10,0
6787,1,175,3,1
6788,1,910,8,0
6789,1,560,9,0
6790,1,866,3,0
6791,1,767,3,0
6792,1,170,10,0
6793,0,409,10,0
6794,1,363,4,0
6795,1,902,1,0
6796,1,323,4,0
6797,1,795,3,0
6798,1,317,9,0
6799,1,251,6,0
6800,1,350,1,0
6801,1,600,10,0
6802,0,197,5,0
6803,1,342,9,0
6804,1,522,2,0
6805,1,960,9,0
6806,1,155,6,0
6807,0,835,5,0
6808,1,344,10,1
6809,1,749,4,0
6810,0,196,4,1
6811,1,605,6,0
6812,1,242,5,1
6813,1,585,6,0
6814,1,752,1,0
6815,1,528,4,0
6816,1,140,10,1
6817,1,959,8,0
6818,1,576,7,0
6819,1,459,3,0
6820,1,536,6,0
6821,1,886,9,0
6822,1,619,10,0
6823,1,127,10,0
6824,1,349,7,0
6825,1,526,8,0
6826,1,525,7,0
6827,1,299,6,0
6828,1,259,9,1
6829,1,467,8,0
6830,0,332,1,0
6831,1,793,9,0
6832,1,335,9,0
6833,1,274,6,0
6834,1,441,8,0
6835,1,532,2,0
6836,1,279,8,0
6837,1,849,7,0
6838,1,181,7,0
6839,1,364,7,0
6840,1,519,1,0
6841,1,499,1,0
6842,1,684,7,0
6843,1,767,7,0
6844,1,195,1,0
6845,1,222,5,0
6846,1,600,10,0
6847,1,909,4,0
6848,1,950,2,0
6849,1,981,10,0
6850,1,894,3,0
6851,1,965,4,0
6852,1,659,2,0
6853,1,411,4,0
6854,1,125,9,0
6855,1,102,1,0
6856,1,896,4,0
6857,1,262,1,0
6858,1,508,4,0
6859,1,836,2,0
6860,1,459,4,0
6861,1,792,7,0
6862,1,196,10,0
6863,1,983,5,1
6864,0,307,5,0
6865,1,442,3,0
6866,1,418,5,0
6867,1,456,6,0
6868,1,903,4,0
6869,0,367,6,0
6870,1,125,5,0
6871,1,103,2,0
6872,1,403,2,0
6873,1,178,1,0
6874,1,303,4,0
6875,1,816,3,0
6876,1,574,5,0
6877,1,902,7,0
6878,1,167,3,0
6879,1,329,7,0
6880,1,254,8,0
6881,0,642,1,1
6882,1,575,8,0
6883,1,165,9,0
6884,1,641,10,1
6885,1,529,5,1
6886,0,600,10,0
6887,0,453,5,0
6888,0,813,5,0
6889,1,368,4,0
6890,0,376,2,0
6891,1,923,7,0
6892,1,648,4,0
6893,1,211,1,0
6894,1,673,1,0
6895,1,256,8,0
6896,1,701,10,1
6897,1,137,10,0
6898,1,208,6,0
6899,1,419,6,1
6900,1,245,7,1
6901,1,697,2,0
6902,1,190,9,0
6903,1,225,2,0
6904,0,159,4,0
6905,1,729,1,0
6906,1,384,9,0
6907,1,855,2,0
6908,1,707,8,0
6909,1,119,9,0
6910,1,979,4,0
6911,1,324,8,0
6912,1,335,7,1
6913,1,100,9,0
6914,0,486,9,0
6915,1,606,3,0
6916,1,673,2,0
6917,1,743,10,1
6918,1,357,9,0
6919,1,917,1,0
6920,1,137,3,0
6921,1,747,3,0
6922,1,594,1,1
6923,1,648,9,1
6924,1,498,3,0
6925,0,699,8,0
6926,1,535,7,0
6927,1,627,1,0
6928,1,636,10,1
6929,1,404,5,0
6930,1,565,10,0
6931,1,734,9,0
6932,1,684,6,1
6933,1,864,1,0
6934,1,772,7,1
6935,1,659,7,0
6936,1,324,10,0
6937,1,553,8,0
6938,1,603,5,0
6939,1,120,6,0
6940,1,687,6,0
6941,1,450,1,0
6942,1,981,5,0
6943,1,756,2,0
6944,1,490,3,0
6945,1,835,6,0
6946,0,686,9,0
6947,1,259,8,0
6948,1,192,4,0
6949,1,622,2,0
6950,1,740,8,0
6951,1,438,7,0
6952,1,845,8,0
6953,1,958,6,0
6954,1,680,1,0
6955,0,558,2,0
6956,0,416,3,0
6957,1,995,7,0
6958,1,654,6,0
6959,1,830,2,0
6960,1,392,6,0
6961,1,787,5,1
6962,1,859,6,0
6963,0,514,9,1
6964,0,645,2,0
6965,0,419,10,0
6966,1,503,3,0
6967,1,776,8,0
6968,1,239,1,0
6969,1,794,9,0
6970,1,503,2,0
6971,1,558,1,0
6972,1,141,8,0
6973,1,946,6,0
6974,1,317,7,0
6975,1,348,2,0
6976,1,485,9,0
6977,0,740,2,0
6978,1,322,2,0
6979,1,679,8,0
6980,0,901,10,0
6981,1,273,9,0
6982,1,559,2,0
6983,0,987,5,0
6984,1,377,4,0
6985,1,874,10,0
6986,1,933,8,0
6987,1,625,10,0
6988,1,215,10,0
6989,1,892,3,0
6990,1,431,8,0
6991,1,438,8,1
6992,1,968,8,0
6993,1,654,8,0
6994,1,835,3,0
6995,1,816,10,0
6996,1,970,5,0
6997,1,998,7,0
6998,1,131,5,0
6999,1,135,9,0
7000,1,406,6,0
7001,0,575,9,0
7002,1,463,2,0
7003,1,567,6,0
7004,1,250,3,0
7005,1,716,8,1
7006,0,757,9,0
7007,1,322,7,0
7008,1,890,4,0
7009,1,844,3,0
7010,1,757,7,0
7011,1,500,8,1
7012,1,498,10,0
7013,1,975,1,0
7014,1,872,10,0
7015,1,836,8,0
7016,1,822,9,0
7017,1,290,1,0
7018,0,223,7,0
7019,1,435,5,0
7020,1,774,7,0
7021,1,121,8,0
7022,1,849,10,0
7023,1,167,8,0
7024,0,366,4,0
7025,1,905,3,0
7026,1,601,3,0
7027,1,495,2,0
7028,1,179,1,0
7029,0,890,2,0
7030,1,756,9,1
7031,1,946,8,0
7032,1,255,5,0
7033,1,742,2,0
7034,1,335,3,0
7035,1,586,4,0
7036,1,164,1,0
7037,1,832,3,0
7038,1,819,10,0
7039,1,236,4,1
7040,1,717,6,0
7041,1,959,5,0
7042,1,999,5,0
7043,1,221,7,0
7044,1,160,8,0
7045,1,984,8,0
7046,1,183,2,0
7047,1,407,8,0
7048,1,119,2,0
7049,1,865,8,0
7050,1,576,10,0
7051,1,331,2,0
7052,1,171,7,0
7053,1,362,8,1
7054,1,146,10,0
7055,1,730,2,0
7056,1,433,5,0
7057,1,615,7,0
7058,1,873,2,1
7059,1,415,5,1
7060,1,949,4,0
7061,1,348,2,0
7062,1,141,10,1
7063,1,805,4,0
7064,1,116,3,0
7065,1,102,5,0
7066,1,935,10,0
7067,1,571,6,0
7068,1,650,2,0
7069,1,774,5,0
7070,1,301,5,0
7071,1,402,8,0
7072,1,223,7,0
7073,1,188,9,0
7074,0,438,10,0
7075,1,819,2,0
7076,1,249,6,0
7077,1,108,4,0
7078,1,603,1,1
7079,1,944,6,0
7080,1,383,5,0
7081,1,834,1,0
7082,1,111,6,0
7083,1,359,8,0
7084,1,585,1,0
7085,1,526,2,0
7086,1,162,4,0
7087,1,521,9,1
7088,1,523,10,0
7089,0,789,7,0
7090,1,532,7,0
7091,1,942,5,0
7092,1,960,3,0
7093,1,587,2,1
7094,1,297,4,0
7095,1,157,10,0
7096,1,721,6,0
7097,1,726,10,1
7098,1,222,3,0
7099,1,495,4,0
7100,1,847,1,0
7101,1,484,1,0
7102,1,236,1,0
7103,1,233,4,0
7104,1,116,5,0
7105,1,924,9,0
7106,1,916,1,0
7107,1,830,3,0
7108,1,184,6,0
7109,1,124,2,0
7110,0,295,7,0
7111,1,310,8,1
7112,1,476,7,0
7113,1,721,8,0
7114,1,952,2,0
7115,1,736,2,0
7116,1,748,6,0
7117,1,893,1,0
7118,1,320,7,0
7119,1,747,8,0
7120,1,219,2,0
7121,1,818,5,0
7122,1,361,4,0
7123,1,772,5,0
7124,1,388,9,0
7125,1,297,5,0
7126,1,683,7,0
7127,1,114,3,1
7128,1,171,2,0
7129,1,468,7,1
7130,1,184,5,0
7131,0,409,9,0
7132,1,467,5,0
7133,1,948,9,0
7134,1,591,5,0
7135,1,807,6,0
7136,1,656,1,0
7137,1,558,1,0
7138,1,751,6,0
7139,1,624,8,0
7140,1,581,9,0
7141,1,391,7,0
7142,1,959,5,0
7143,1,584,5,0
7144,1,581,7,0
7145,1,422,10,0
7146,0,373,2,0
7147,1,911,4,0
7148,1,231,4,0
7149,0,468,2,0
7150,1,223,6,0
7151,1,169,5,0
7152,1,599,7,0
7153,1,339,4,0
7154,1,777,10,0
7155,1,226,1,0
7156,1,783,10,0
7157,1,318,5,0
7158,1,490,10,1
7159,0,919,1,0
7160,1,212,7,0
7161,1,535,8,0
7162,1,207,1,0
7163,1,779,8,0
7164,1,254,7,1
7165,1,756,7,1
7166,0,856,3,0
7167,1,731,2,0
7168,1,911,6,0
7169,1,224,3,0
7170,1,780,2,0
7171,1,556,4,0
7172,1,109,3,0
7173,1,715,3,0
7174,1,696,6,0
7175,1,992,5,0
7176,1,938,2,1
7177,1,324,1,0
7178,1,621,5,0
7179,1,372,8,1
7180,1,656,5,1
7181,1,510,4,0
7182,1,530,7,0
7183,1,145,5,0
7184,1,863,8,0
7185,1,375,3,0
7186,0,215,8,0
7187,1,549,4,0
7188,1,461,4,0
7189,1,931,3,0
7190,1,534,1,0
7191,1,405,7,0
7192,1,953,6,0
7193,1,947,8,0
7194,1,929,6,0
7195,1,250,10,0
7196,1,340,9,0
7197,1,400,5,0
7198,1,214,3,0
7199,0,762,5,0
7200,1,255,9,0
7201,1,686,7,0
7202,1,261,6,0
7203,0,225,3,0
7204,1,934,4,0
7205,1,395,9,0
7206,1,662,2,0
7207,1,801,4,0
7208,1,891,9,0
7209,1,781,3,0
7210,1,786,7,0
7211,1,615,3,0
7212,1,864,10,1
7213,1,827,3,0
7214,0,249,8,0
7215,1,112,3,0
7216,1,160,10,0
7217,1,735,2,0
7218,1,735,7,0
7219,1,597,8,0
7220,1,853,5,0
7221,1,989,2,0
7222,1,698,3,0
7223,1,282,6,0
7224,1,176,1,0
7225,1,466,4,0
7226,1,649,3,0
7227,1,866,2,0
7228,1,595,3,0
7229,1,116,5,0
7230,0,753,3,1
7231,1,333,5,0
7232,1,152,9,0
7233,1,979,7,0
7234,1,643,8,0
7235,1,643,8,0
7236,1,757,5,0
7237,1,125,1,0
7238,1,939,9,0
7239,1,213,1,0
7240,1,348,4,1
7241,1,311,8,0
7242,1,706,5,0
7243,1,882,7,0
7244,1,797,2,0
7245,1,969,7,0
7246,1,553,6,0
7247,1,340,9,0
7248,1,856,5,0
7249,1,436,7,0
7250,1,574,1,0
7251,0,112,9,0
7252,1,241,1,0
7253,1,193,1,1
7254,1,362,10,0
7255,1,252,10,0
7256,1,108,2,0
7257,1,237,8,1
7258,1,722,2,1
7259,1,628,7,0
7260,1,477,7,0
7261,1,671,9,0
7262,0,977,8,0
7263,1,698,3,0
7264,1,828,8,0
7265,1,734,9,1
7266,1,578,2,0
7267,1,685,6,0
7268,1,531,4,0
7269,1,288,1,0
7270,1,480,7,0
7271,1,450,8,0
7272,1,931,1,0
7273,1,652,5,0
7274,1,354,3,0
7275,0,553,6,0
7276,1,781,3,1
7277,1,393,5,0
7278,1,262,10,0
7279,1,389,3,0
7280,1,638,7,1
7281,1,865,1,0
7282,1,996,6,0
7283,1,321,6,0
7284,1,393,3,0
7285,1,908,1,0
7286,1,436,5,0
7287,1,606,2,0
7288,1,982,5,0
7289,1,699,5,0
7290,1,159,8,0
7291,1,994,6,1
7292,1,434,6,0
7293,1,525,4,0
7294,1,452,7,0
7295,1,968,9,0
7296,0,778,4,0
7297,1,142,2,1
7298,1,445,10,0
7299,1,908,6,0
7300,1,550,3,0
7301,1,231,3,0
7302,1,201,2,0
7303,1,849,5,0
7304,0,751,1,0
7305,1,352,3,0
7306,1,180,8,0
7307,1,388,4,0
7308,1,640,2,0
7309,1,868,7,0
7310,1,846,3,0
7311,1,434,2,0
7312,1,625,2,0
7313,1,609,2,1
7314,1,143,7,0
7315,1,229,10,0
7316,1,586,7,0
7317,1,200,5,0
7318,1,956,3,0
7319,0,615,2,0
7320,1,717,7,0
7321,1,303,8,0
7322,1,875,10,0
7323,1,937,3,0
7324,1,382,4,0
7325,1,192,5,0
7326,0,611,7,0
7327,1,211,4,0
7328,1,466,3,0
7329,0,116,4,0
7330,1,200,5,0
7331,1,426,2,0
7332,1,370,4,1
7333,1,723,1,0
7334,1,785,5,0
7335,1,160,7,0
7336,1,415,1,0
7337,1,135,1,0
7338,1,389,9,1
7339,1,729,6,0
7340,1,267,6,0
7341,1,220,5,0
7342,1,205,10,0
7343,0,419,10,0
7344,1,342,2,0
7345,1,324,9,0
7346,1,719,2,0
7347,1,126,1,0
7348,1,503,3,0
7349,1,907,5,0
7350,0,341,7,0
7351,0,545,6,0
7352,1,727,9,0
7353,1,674,4,0
7354,1,129,4,0
7355,1,986,2,0
7356,1,860,10,0
7357,1,339,8,0
7358,1,604,3,0
7359,1,995,5,0
7360,1,733,6,0
7361,1,512,1,1
7362,1,136,8,0
7363,1,825,3,1
7364,1,484,2,0
7365,1,510,1,0
7366,1,292,9,0
7367,0,372,2,0
7368,1,626,4,0
7369,1,852,3,0
7370,1,430,9,1
7371,0,325,6,0
7372,1,503,8,1
7373,1,183,4,0
7374,1,825,1,0
7375,1,426,6,0
7376,1,578,4,0
7377,0,971,10,0
7378,1,735,8,0
7379,1,181,4,0
7380,1,742,8,0
7381,1,804,3,0
7382,1,739,10,0
7383,1,211,10,0
7384,1,668,9,0
7385,1,293,8,0
7386,1,780,1,0
7387,1,520,4,0
7388,1,852,8,0
7389,1,394,10,0
7390,1,863,7,0
7391,1,752,7,0
7392,0,802,2,1
7393,0,862,9,1
7394,1,682,8,0
7395,1,932,5,0
7396,1,513,3,0
7397,1,651,9,0
7398,1,646,7,0
7399,1,960,2,1
7400,1,584,2,0
7401,1,380,5,0
7402,1,396,1,0
7403,0,922,6,1
7404,1,837,3,0
7405,1,128,5,0
7406,0,849,9,0
7407,1,304,5,0
7408,1,472,9,0
7409,1,544,7,0
7410,1,270,6,0
7411,1,701,7,0
7412,1,250,10,0
7413,1,230,1,0
7414,1,385,1,0
7415,1,861,6,0
7416,1,657,9,0
7417,1,258,5,0
7418,1,284,4,0
7419,0,655,8,0
7420,1,919,8,0
7421,1,266,8,0
7422,1,312,2,1
7423,1,788,6,0
7424,1,865,1,0
7425,1,809,10,0
7426,0,565,7,1
7427,0,771,6,0
7428,0,417,2,0
7429,1,209,5,0
7430,1,423,3,0
7431,0,922,7,0
7432,1,467,1,0
7433,1,506,1,0
7434,1,813,8,0
7435,1,272,7,0
7436,1,404,1,0
7437,0,626,7,0
7438,1,937,5,0
7439,1,688,2,1
7440,1,243,10,0
7441,1,262,9,0
7442,1,257,4,0
7443,0,952,7,0
7444,0,774,7,1
7445,1,487,7,0
7446,1,911,4,0
7447,1,422,9,0
7448,1,242,9,0
7449,1,794,9,0
7450,1,359,1,0
7451,1,165,6,1
7452,1,577,10,0
7453,0,382,5,0
7454,1,870,5,0
7455,1,550,3,0
7456,1,939,4,0
7457,1,591,1,0
7458,1,986,1,0
7459,0,575,4,0
7460,1,903,10,0
7461,1,827,6,0
7462,1,769,4,0
7463,1,982,5,0
7464,1,876,9,0
7465,1,679,2,0
7466,1,567,9,0
7467,1,529,1,0
7468,0,659,3,1
7469,1,162,10,0
7470,1,207,4,0
7471,1,821,7,1
7472,1,816,8,0
7473,1,359,9,0
7474,1,237,5,0
7475,0,856,1,0
7476,1,458,8,0
7477,0,690,6,0
7478,1,230,6,0
7479,1,708,8,0
7480,1,909,1,0
7481,1,179,6,0
7482,1,769,1,0
7483,1,497,8,1
7484,1,300,2,0
7485,1,308,8,0
7486,1,757,10,0
7487,1,126,8,0
7488,1,847,2,0
7489,1,528,7,0
7490,1,624,3,0
7491,1,225,4,0
7492,1,839,6,0
7493,1,254,10,0
7494,1,512,8,0
7495,1,617,5,0
7496,1,628,5,0
7497,1,786,3,0
7498,1,148,1,0
7499,1,864,1,0
7500,1,427,2,0
7501,1,689,2,0
7502,1,725,3,0
7503,1,409,10,1
7504,1,538,6,0
7505,0,958,9,0
7506,1,618,8,0
7507,0,938,1,0
7508,1,990,10,0
7509,1,601,6,0
7510,0,210,5,1
7511,1,522,3,0
7512,1,304,10,1
7513,1,717,9,0
7514,1,527,2,0
7515,1,217,7,0
7516,0,820,9,0
7517,1,491,3,0
7518,1,392,10,1
7519,1,693,8,0
7520,1,242,7,0
7521,1,112,8,0
7522,1,902,4,0
7523,0,675,3,0
7524,1,256,6,0
7525,1,851,4,0
7526,1,908,9,0
7527,1,296,7,0
7528,1,915,5,0
7529,1,700,4,1
7530,1,168,6,0
7531,1,282,7,0
7532,1,390,1,0
7533,1,854,6,0
7534,0,935,10,0
7535,1,484,7,0
7536,1,811,7,0
7537,1,384,10,0
7538,1,663,6,0
7539,1,187,8,0
7540,1,230,6,0
7541,1,581,7,0
7542,1,823,3,0
7543,0,429,1,0
7544,1,831,7,0
7545,1,276,8,0
7546,1,439,5,0
7547,1,652,4,0
7548,1,907,10,0
7549,1,956,2,1
7550,1,737,6,0
7551,1,200,10,0
7552,1,871,6,0
7553,1,389,9,0
7554,0,192,6,0
7555,1,322,7,1
7556,0,561,2,0
7557,1,951,9,0
7558,1,104,3,0
7559,1,779,6,1
7560,1,336,8,0
7561,1,672,7,0
7562,1,969,2,0
7563,1,148,2,1
7564,1,834,1,0
7565,1,838,5,1
7566,1,851,4,0
7567,1,317,1,0
7568,1,320,10,0
7569,1,914,7,0
7570,1,917,3,0
7571,1,859,5,0
7572,1,949,2,0
7573,1,251,7,0
7574,1,856,6,0
7575,1,952,7,1
7576,1,632,8,0
7577,1,668,7,0
7578,1,862,7,0
7579,1,132,2,0
7580,0,211,3,0
7581,1,676,1,1
7582,1,772,1,0
7583,1,219,2,0
7584,1,849,9,0
7585,1,842,10,0
7586,1,104,4,0
7587,1,932,6,0
7588,1,243,6,0
7589,1,873,6,1
7590,1,125,10,0
7591,1,845,2,1
7592,1,880,6,0
7593,1,732,3,0
7594,1,534,4,0
7595,1,667,8,0
7596,1,387,2,0
7597,1,890,3,0
7598,1,774,1,0
7599,1,695,9,0
7600,1,833,1,0
7601,1,307,4,0
7602,1,935,10,0
7603,1,474,4,0
7604,1,767,10,0
7605,1,193,6,0
7606,1,481,7,0
7607,1,610,4,1
7608,0,359,5,0
7609,1,796,7,0
7610,1,368,7,0
7611,1,922,4,0
7612,1,196,5,0
7613,1,925,3,0
7614,1,473,4,1
7615,1,106,4,0
7616,1,538,2,0
7617,1,912,2,0
7618,1,581,1,0
7619,1,413,4,1
7620,1,431,5,0
7621,1,447,8,0
7622,1,328,3,1
7623,1,883,7,0
7624,1,561,5,0
7625,1,966,1,0
7626,1,181,2,1
7627,1,280,4,1
7628,1,350,1,0
7629,1,464,3,0
7630,1,614,7,0
7631,1,518,2,0
7632,1,681,8,0
7633,1,398,3,0
7634,1,169,6,0
7635,1,299,5,0
7636,1,239,10,0
7637,1,894,5,0
7638,1,586,7,0
7639,1,567,9,0
7640,1,418,7,0
7641,1,314,2,0
7642,0,513,10,0
7643,1,444,1,0
7644,1,716,5,0
7645,0,500,4,0
7646,1,316,9,0
7647,1,302,6,0
7648,0,256,6,0
7649,0,304,3,0
7650,1,529,2,0
7651,1,547,3,0
7652,1,123,3,0
7653,1,750,9,0
7654,0,539,8,0
7655,1,155,3,1
7656,1,657,2,0
7657,0,879,7,0
7658,1,153,1,0
7659,1,867,7,0
7660,1,622,3,0
7661,1,945,1,0
7662,1,829,5,0
7663,1,768,8,0
7664,1,494,7,0
7665,1,284,3,0
7666,0,189,9,0
7667,1,486,6,1
7668,1,854,8,0
7669,1,879,7,0
7670,1,738,2,1
7671,1,559,10,0
7672,1,171,1,0
7673,1,670,9,1
7674,1,905,2,0
7675,1,456,10,0
7676,1,445,10,0
7677,1,868,2,1
7678,1,202,6,1
7679,1,892,9,1
7680,1,613,7,0
7681,1,804,8,0
7682,1,341,9,0
7683,1,238,2,0
7684,1,785,1,0
7685,1,275,2,0
7686,1,313,6,0
7687,1,788,10,0
7688,1,494,7,0
7689,1,266,6,0
7690,1,417,2,0
7691,1,189,2,0
7692,1,159,1,0
7693,1,158,4,1
7694,1,158,9,0
7695,0,623,2,0
7696,1,870,9,0
7697,0,102,10,1
7698,1,871,8,1
7699,1,597,1,0
7700,1,962,2,0
7701,0,961,8,0
7702,1,243,10,0
7703,1,335,9,0
7704,1,609,2,0
7705,1,726,1,1
7706,1,958,1,0
7707,1,985,2,0
7708,1,494,8,0
